YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,Good fit,Multiple emission line
1153,30.00332363,-0.265867336,0.002372842,101.7403030395427,3.756419260129722,103.1717912902442,2.0,0.08128077816962422,0.13577658666437853,0.13577658666439466,no,Yes
1154,30.02330139,-0.042858856,0.006558219,93.451404571525,4.782123844045859,93.45723989083956,2.0,0.13075612203847417,0.07066304183717584,0.07066304183717584,yes,No
1155,30.02425346,0.1085479,0.003997309,106.41609191893728,4.133050917590234,106.1846029989191,1.3097145336141305,0.12286892316853487,0.04495990262447009,0.04495990262447009,yes,No
1156,30.03251489,0.107908234,0.002151278,105.7784843444744,3.1768165848238743,105.88801274309188,1.41490916471053,0.12988518581830036,0.06680282096352555,0.06680282096352551,yes,No
1157,30.05582795,-0.339032341,0.004439866,70.9226036071692,1.5609285950660703,70.8932733939297,1.0295399063259174,0.15798778262685179,0.13785907678665849,0.13785907678665835,no,Yes
1158,30.06701456,0.097636709,0.003929582,96.21437072753088,2.895195347070694,96.4418548108732,1.322873034648955,0.09563925387398561,0.05459981331112989,0.0545998133111299,no,No
1159,30.09548025,0.044085361,0.002583789,105.3534126281658,3.608915233612061,105.34425013175704,1.130286507243223,0.07285597630213568,0.03864409926305014,0.03864409926305012,no,No
1160,30.1139104,-0.564677164,0.004176444,101.952838897697,0.9372095937794692,102.3486756153807,1.823564410475707,0.037901835979596225,0.08515286317680604,0.08515286317680607,yes,No
1161,30.13198181,-0.65869003,0.00275504,80.06164550780409,1.98002799153328,80.12174743937382,0.8602597408868353,0.0522206104109084,0.03816918478448492,0.03816918478448494,no,No
1162,30.19711165,0.308532956,0.003247347,69.8599243163977,1.3874147123159442,69.8389719121866,0.8588474573628191,0.09092768665100076,0.06498790436804124,0.06498790436804132,yes,Yes
1163,30.20523749,0.327453206,0.003273751,69.6473884582434,1.120180790292028,69.79913209306065,0.786172153834118,0.06537349953238603,0.05298824537090432,0.05298824537090438,yes,No
1164,30.21092567,0.480734526,0.004245493,104.71580505370288,0.3880625870078802,104.77416744124326,0.6772772619578044,0.0428300669144021,0.8747411230063399,0.8747411230063368,,
1165,30.21180647,0.42934506,0.004108691,70.28499603270629,1.2504484087228775,70.16217361670473,0.9337616015131716,0.049065194303393914,0.15722994706619142,0.1572299470661917,,
1166,30.21919014,-0.178560734,0.004359572,104.07819747924,6.431825543113176,104.4262954978764,1.6370877375169632,0.07579350051893365,0.02227658852558899,0.022276588525588985,,
1167,30.23647826,0.120797399,0.003757355,87.07532882689598,0.880446571111679,86.95590273367259,1.105880074505714,0.04711562966296191,0.3553294738601336,0.35532947386013364,,
1168,30.24761733,0.245540091,0.00457725,84.73743438719869,1.117001161385023,84.55129246595295,1.516051346423508,0.06193155257351096,0.09707618065481889,0.09707618065481889,,
1169,30.2535626,0.053414926,0.003664708,70.7100677490149,1.991634339094162,70.97051287512863,1.5515278589035648,0.07720178532910164,0.0714016932854731,0.07140169328547308,,
1170,30.29690094,0.05517779,0.003239407,108.11637878417169,1.7638808101415635,108.21378926187889,1.0800068375535263,0.14547050647069032,0.1088241495075198,0.10882414950751985,,
